ric,data_load,capitalization,current_price,ticker
VBR.P,2026-03-31,31.788591,214.28,VBR.P
VCEB.Z,2026-03-31,1.189253,62.76,VCEB.Z
VCIT.OQ,2026-03-31,63.612916,82.6,VCIT.OQ
VCLT.OQ,2026-03-31,7.347542,74.4,VCLT.OQ
VCR.P,2026-03-31,5.410197,354.24,VCR.P
VCRB.OQ,2026-03-31,6.34677,77.27,VCRB.OQ
VCRM.Z,2026-03-31,1.15661,75.13,VCRM.Z
VCSH.OQ,2026-03-31,41.434693,79.19,VCSH.OQ
VDC.P,2026-03-31,7.900244,223.4,VDC.P
VDE.P,2026-03-31,10.902314,177.03,VDE.P
VEA.P,2026-03-31,198.943252,62.82,VEA.P
VEU.P,2026-03-31,57.24775,73.63,VEU.P
VFH.P,2026-03-31,11.962413,118.9,VFH.P
VFLO.OQ,2026-03-31,6.022789,39.04,VFLO.OQ
VFMO.Z,2026-03-31,1.273782,192.99,VFMO.Z
VGIT.OQ,2026-03-31,40.210968,59.52,VGIT.OQ
VGK.P,2026-03-31,28.260766,81.22,VGK.P
VGLT.OQ,2026-03-31,9.989117,55.32,VGLT.OQ
VGSH.OQ,2026-03-31,28.970055,58.54,VGSH.OQ
VGT.P,2026-03-31,100.729381,682.0,VGT.P
VHT.P,2026-03-31,15.855011,270.36,VHT.P
VIG.P,2026-03-31,97.218752,212.4,VIG.P
VIGI.OQ,2026-03-31,8.226332,87.09,VIGI.OQ
VIOO.P,2026-03-31,3.295756,113.36,VIOO.P
VIOV.P,2026-03-31,1.524474,100.85,VIOV.P
VIS.P,2026-03-31,6.787622,306.6,VIS.P
VLUE.Z,2026-03-31,9.755916,139.91,VLUE.Z
VMBS.OQ,2026-03-31,14.935793,46.92,VMBS.OQ
VNLA.P,2026-03-31,3.129927,48.85,VNLA.P
VNQ.P,2026-03-31,33.773654,87.9,VNQ.P
VNQI.OQ,2026-03-31,3.307401,43.8,VNQI.OQ
VO.P,2026-03-31,90.112203,283.32,VO.P
VOE.P,2026-03-31,20.86498,182.56,VOE.P
VONE.OQ,2026-03-31,6.73698,290.64,VONE.OQ
VONG.OQ,2026-03-31,35.665366,107.65,VONG.OQ
VONV.OQ,2026-03-31,16.70418,92.76,VONV.OQ
VOO.P,2026-03-31,788.910528,588.53,VOO.P
VOOG.P,2026-03-31,19.954046,399.99,VOOG.P
VOOV.P,2026-03-31,5.928719,202.35,VOOV.P
VOT.P,2026-03-31,15.985742,252.63,VOT.P
VOX.P,2026-03-31,5.295801,176.98,VOX.P
VPL.P,2026-03-31,7.253406,95.31,VPL.P
VPLS.OQ,2026-03-31,1.349234,77.46,VPLS.OQ
VPU.P,2026-03-31,8.700166,196.19,VPU.P
VRIG.OQ,2026-03-31,1.482435,25.02,VRIG.OQ
VRP.P,2026-03-31,2.39391,23.92,VRP.P
VSGX.Z,2026-03-31,5.61087,70.31,VSGX.Z
VSS.P,2026-03-31,10.333563,143.66,VSS.P
VT.P,2026-03-31,60.560097,136.0,VT.P
VTC.OQ,2026-03-31,1.635921,76.69,VTC.OQ
VTEB.P,2026-03-31,41.314075,49.91,VTEB.P
VTEC.Z,2026-03-31,2.218734,99.16,VTEC.Z
VTEI.Z,2026-03-31,1.314733,99.96,VTEI.Z
VTES.P,2026-03-31,1.831169,101.13,VTES.P
VTHR.OQ,2026-03-31,3.833807,284.1,VTHR.OQ
VTI.P,2026-03-31,547.528998,315.81,VTI.P
VTIP.OQ,2026-03-31,17.042171,49.99,VTIP.OQ
VTV.P,2026-03-31,161.678862,194.2,VTV.P
VTWG.OQ,2026-03-31,1.132964,222.86,VTWG.OQ
VTWO.OQ,2026-03-31,13.463129,98.26,VTWO.OQ
VTWV.OQ,2026-03-31,1.026491,165.14,VTWV.OQ
VUG.P,2026-03-31,178.805815,428.17,VUG.P
VUSB.Z,2026-03-31,8.219535,49.76,VUSB.Z
VV.P,2026-03-31,44.190278,294.3,VV.P
VWO.P,2026-03-31,106.626564,52.88,VWO.P
VWOB.OQ,2026-03-31,5.839142,65.46,VWOB.OQ
VXF.P,2026-03-31,24.74984,202.62,VXF.P
VXUS.OQ,2026-03-31,129.379997,75.51,VXUS.OQ
VYM.P,2026-03-31,71.227803,146.69,VYM.P
VYMI.OQ,2026-03-31,17.531644,92.87,VYMI.OQ
WCMI.P,2026-03-31,1.014761,16.51,WCMI.P
WTID.P,2026-03-31,93.010196,3.78,WTID.P
WTIU.P,2026-03-31,93.010196,24.7,WTIU.P
WTV.P,2026-03-31,2.547477,94.0,WTV.P
XAR.P,2026-03-31,5.529128,248.93,XAR.P
XBI.P,2026-03-31,7.18322,125.29,XBI.P
XCEM.P,2026-03-31,1.472711,39.45,XCEM.P
XHB.P,2026-03-31,1.361732,96.61,XHB.P
XHLF.P,2026-03-31,1.897756,50.34,XHLF.P
XLB.P,2026-03-31,6.249032,49.48,XLB.P
XLC.P,2026-03-31,23.497494,109.27,XLC.P
XLE.P,2026-03-31,43.424567,62.61,XLE.P
XLF.P,2026-03-31,47.474791,48.59,XLF.P
XLG.P,2026-03-31,9.47389,53.74,XLG.P
XLI.P,2026-03-31,27.22289,158.73,XLI.P
XLK.P,2026-03-31,80.613379,129.92,XLK.P
XLP.P,2026-03-31,15.513952,81.43,XLP.P
XLRE.P,2026-03-31,7.225737,40.47,XLRE.P
XLU.P,2026-03-31,24.316859,45.43,XLU.P
XLV.P,2026-03-31,37.905965,145.2,XLV.P
XLY.P,2026-03-31,20.863254,107.15,XLY.P
XME.P,2026-03-31,4.184981,106.26,XME.P
XMHQ.P,2026-03-31,4.894255,101.99,XMHQ.P
XMMO.P,2026-03-31,5.584835,142.25,XMMO.P
XNTK.P,2026-03-31,1.384447,248.82,XNTK.P
XOP.P,2026-03-31,3.579764,186.94,XOP.P
XSD.P,2026-03-31,1.514948,315.0,XSD.P
XSMO.P,2026-03-31,2.205435,74.94,XSMO.P
XSOE.P,2026-03-31,1.75471,39.26,XSOE.P
XT.OQ,2026-03-31,3.305123,67.19,XT.OQ
XTEN.P,2026-03-31,1.046073,45.86,XTEN.P
XYLD.P,2026-03-31,2.959858,38.77,XYLD.P
YEAR.P,2026-03-31,1.476447,50.46,YEAR.P
ZROZ.P,2026-03-31,1.411648,64.03,ZROZ.P
